,channelTitle,sum_video,sum_views,avg_views,avg_trend_days,sum_trend,avg_freq_trend
1708,Called Game,1,226670,226670.0,4.0,4,4.0
1709,Callums Corner,1,60908,60908.0,4.0,4,4.0
1710,Callux,29,30969991,1067930.7241379311,6.344827586206897,208,7.172413793103448
1711,Cals Clips,8,1521541,190192.625,5.25,42,5.25
1712,Cals Shorts,1,529901,529901.0,3.0,3,3.0
1713,Calvin & Habs,12,39762151,3313512.5833333335,4.0,79,6.583333333333333
1714,Calvin's Car Diary,3,261045,87015.0,4.333333333333333,13,4.333333333333333
1715,CalvinHarrisVEVO,6,25245592,4207598.666666667,6.5,82,13.666666666666666
1716,Cam & Nie,2,880560,440280.0,4.5,9,4.5
1717,Cam Capone News,1,239098,239098.0,5.0,5,5.0
1718,Cam Casey,10,130441161,13044116.1,5.0,101,10.1
1719,Cam Newton,2,768772,384386.0,3.0,6,3.0
1720,Cam Wilder,3,913897,304632.3333333333,4.0,12,4.0
1721,Cam&Fam,8,13584936,1698117.0,6.375,74,9.25
1722,CamaKat,3,1483020,494340.0,5.0,15,5.0
1723,Cameron Geller,1,978653,978653.0,6.0,6,6.0
1724,Camila Cabello,1,10481388,10481388.0,9.0,22,22.0
1725,CamilaCabelloVEVO,7,56252165,8036023.571428572,6.428571428571429,84,12.0
1726,Camilo,2,7886361,3943180.5,4.0,8,4.0
1727,CamiloVEVO,11,171406486,15582407.818181818,6.454545454545454,85,7.7272727272727275
1728,Camper Vibe,1,47978,47978.0,6.0,6,6.0
1729,Can Wick,1,143135,143135.0,4.0,4,4.0
1730,CanBroke,35,8211988,234628.22857142857,5.057142857142857,182,5.2
1731,CanBroke LIVE,3,653941,217980.33333333334,5.333333333333333,16,5.333333333333333
1732,Canbay & Wolker,1,2579220,2579220.0,5.0,5,5.0
1733,CandyEvie,2,716391,358195.5,5.0,13,6.5
1734,Canking,2,101037,50518.5,5.0,10,5.0
1735,CannstatterKurveTV,2,133688,66844.0,4.0,8,4.0
1736,Canooon,1,499266,499266.0,5.0,5,5.0
1737,Cansin,5,484503,96900.6,4.4,22,4.4
1738,CantoMando,1,6473632,6473632.0,6.0,6,6.0
1739,Cantoons,1,2612276,2612276.0,5.0,5,5.0
1740,CanyonChasers,1,10397727,10397727.0,5.0,5,5.0
1741,Cap One,4,1898470,474617.5,4.75,19,4.75
1742,Capcom USA,1,581064,581064.0,4.0,4,4.0
1743,Capella Grey,1,1976858,1976858.0,5.0,5,5.0
1744,Capital - Topic,1,227404,227404.0,5.0,5,5.0
1745,Capital Bra,37,37464275,1012547.972972973,5.972972972972973,225,6.081081081081081
1746,Capital Bra - Topic,3,682954,227651.33333333334,3.0,9,3.0
1747,Capital FM,11,4891621,444692.8181818182,5.181818181818182,69,6.2727272727272725
1748,Capital Music,1,2789709,2789709.0,5.0,5,5.0
1749,Capital One,1,287855,287855.0,6.0,11,11.0
1750,Capital T,14,29564852,2111775.1428571427,5.214285714285714,78,5.571428571428571
1751,Capital XTRA,5,452014,90402.8,4.8,24,4.8
1752,Capo TV,16,6892952,430809.5,5.6875,93,5.8125
1753,Capron & Rydel,3,1971243,657081.0,5.666666666666667,17,5.666666666666667
1754,Capron Funk,1,535485,535485.0,6.0,6,6.0
1755,Captain Bling Bling,13,36530465,2810035.769230769,3.923076923076923,92,7.076923076923077
1756,Captain Disillusion,4,3979642,994910.5,6.75,61,15.25
1757,Captain Joe,1,2205826,2205826.0,6.0,16,16.0
1758,Captain Maui,1,384629,384629.0,5.0,5,5.0
1759,CaptainJackAttack,1,466390,466390.0,3.0,3,3.0
1760,CaptainSauce,8,2876220,359527.5,4.375,48,6.0
1761,CaptainSparklez,6,5697130,949521.6666666666,5.166666666666667,37,6.166666666666667
1762,Car Maniac,8,1684570,210571.25,4.5,36,4.5
1763,Car Throttle,31,16394667,528860.2258064516,6.096774193548387,200,6.451612903225806
1764,Car Wizard,3,1170759,390253.0,3.6666666666666665,13,4.333333333333333
1765,Car and Driver,1,283666,283666.0,5.0,5,5.0
1766,CarBuzz,4,4702828,1175707.0,5.0,44,11.0
1767,CaragBTW,2,3558380,1779190.0,6.0,17,8.5
1768,Caravas,12,1620724,135060.33333333334,5.083333333333333,67,5.583333333333333
1769,Carbibi,1,42828,42828.0,4.0,4,4.0
1770,Carbon Fiber Music,1,1590909,1590909.0,6.0,6,6.0
1771,Carbon Gaming,2,1615632,807816.0,4.5,14,7.0
1772,CarbotAnimations,3,2672569,890856.3333333334,4.333333333333333,17,5.666666666666667
1773,Cardi B,9,170194794,18910532.666666668,7.0,124,13.777777777777779
1774,Carfection,2,452195,226097.5,3.0,6,3.0
1775,Carin Leon oficial,1,2848821,2848821.0,5.0,5,5.0
1776,Carl and Alex,6,836155,139359.16666666666,4.666666666666667,28,4.666666666666667
1777,Carl and Alex Fishing,6,937599,156266.5,3.6666666666666665,22,3.6666666666666665
1778,Carla's Dreams,2,3270317,1635158.5,4.5,9,4.5
1779,Carli Bybel,4,2377141,594285.25,5.75,29,7.25
1780,Carlo and Sarah,2,973478,486739.0,5.0,19,9.5
1781,Carlos Rivera,1,9879961,9879961.0,5.0,5,5.0
1782,CarlosVivesVEVO,1,8221314,8221314.0,8.0,8,8.0
1783,Carly Waddell,1,266221,266221.0,6.0,6,6.0
1784,Carly and Erin,1,259588,259588.0,5.0,5,5.0
1785,CarlyRaeJepsenVEVO,1,529655,529655.0,6.0,6,6.0
1786,Carmen Pritchett,1,253295,253295.0,7.0,7,7.0
1787,Carmen and Corey,7,3702411,528915.8571428572,5.571428571428571,39,5.571428571428571
1788,Caro Daur,1,61004,61004.0,5.0,5,5.0
1789,CaroleKingVEVO,1,527981,527981.0,8.0,8,8.0
1790,Carolina Panthers,1,207575,207575.0,4.0,4,4.0
1791,Caroline Girvan,3,775703,258567.66666666666,5.0,15,5.0
1792,Carrie Hope Fletcher,1,43158,43158.0,3.0,3,3.0
1793,Carter Sharer,17,27689507,1628794.5294117648,5.411764705882353,118,6.9411764705882355
1794,Carthu’s Dojo,1,635158,635158.0,5.0,5,5.0
1795,Cartoon Universe,3,1511861,503953.6666666667,5.0,15,5.0
1796,Carvs,1,1271346,1271346.0,7.0,12,12.0
1797,Carzeyy,4,3994439,998609.75,4.0,23,5.75
1798,Cas van de Pol,13,32479834,2498448.769230769,6.153846153846154,128,9.846153846153847
1799,Casey Aonso,1,433800,433800.0,4.0,4,4.0
1800,Casey Barker,2,219044,109522.0,5.5,11,5.5
1801,CaseyNeistat,16,24296344,1518521.5,5.8125,204,12.75
1802,Cash,2,2091240,1045620.0,6.0,17,8.5
1803,CashMomusik,8,1193023,149127.875,4.375,35,4.375
1804,CashNasty,20,15891148,794557.4,5.4,124,6.2
1805,CashNastyPlays,1,784408,784408.0,6.0,10,10.0
1806,CashNastyReacts,4,2126264,531566.0,5.0,20,5.0
1807,Cashkurs.com,4,262484,65621.0,3.5,14,3.5
1808,Caspahz,2,569252,284626.0,3.5,7,3.5
1809,Casper - Topic,1,76944,76944.0,4.0,4,4.0
1810,CaspianReport,2,1473290,736645.0,7.0,31,15.5
1811,Cassie,3,2354086,784695.3333333334,4.0,18,6.0
1812,CastCrafter,2,154088,77044.0,5.5,11,5.5
1813,Castro1021,4,1363050,340762.5,4.25,17,4.25
1814,Casual Geographic,5,6958751,1391750.2,5.8,29,5.8
1815,Casually Christina,1,473184,473184.0,6.0,10,10.0
1816,Casually Explained,8,12065778,1508222.25,6.375,116,14.5
1817,Cat Keenan,2,3524520,1762260.0,4.5,9,4.5
1818,Cat Music,6,10956259,1826043.1666666667,4.333333333333333,36,6.0
1819,Catching Seafood odddddddddd,1,733257,733257.0,6.0,6,6.0
1820,Catplant ASMR,1,276268,276268.0,5.0,5,5.0
1821,Caught On Camera,1,721549,721549.0,5.0,5,5.0
1822,Caxy,1,727626,727626.0,3.0,8,8.0
1823,Caylus,7,12431014,1775859.142857143,5.857142857142857,46,6.571428571428571
1824,Caylus GTA 5 Shorts,1,772366,772366.0,5.0,14,14.0
1825,CazzuVEVO,1,4255151,4255151.0,5.0,5,5.0
1826,CboysTV,2,1264092,632046.0,4.5,9,4.5
1827,CedMusic,1,30586,30586.0,1.0,1,1.0
1828,Ceddo,1,36688,36688.0,4.0,4,4.0
1829,Ceddotalk,1,136748,136748.0,4.0,4,4.0
1830,Ceddy,2,257599,128799.5,5.0,10,5.0
1831,Ceddy • Games,1,80287,80287.0,6.0,6,6.0
1832,Cedisolms Shorts,2,599928,299964.0,4.5,9,4.5
1833,Ceeday,1,10293969,10293969.0,9.0,25,25.0
1834,Celaine's ASMR,1,321890,321890.0,6.0,6,6.0
1835,Celebs Go Dating,1,89905,89905.0,6.0,7,7.0
1836,Celina Spooky Boo,1,357320,357320.0,7.0,8,8.0
1837,CellSpex,1,524315,524315.0,5.0,5,5.0
1838,Celo & Abdi TV,1,69213,69213.0,3.0,4,4.0
1839,Celo Minati,1,153146,153146.0,4.0,4,4.0
1840,Celtic FC,24,1674256,69760.66666666667,5.0,125,5.208333333333333
1841,Celtic Fans TV,3,86766,28922.0,4.666666666666667,14,4.666666666666667
1842,Cem Adrian,2,1578782,789391.0,3.0,6,3.0
1843,Cem TV,10,958491,95849.1,5.0,50,5.0
1844,Cemre Solmaz,2,11051688,5525844.0,4.5,9,4.5
1845,Centex,4,507242,126810.5,4.5,21,5.25
1846,Central Cee,16,42385604,2649100.25,7.0625,146,9.125
1847,Century Media Records,4,1899255,474813.75,4.75,34,8.5
1848,Cercle,1,558722,558722.0,3.0,3,3.0
1849,Cesar Millan,1,206630,206630.0,2.0,2,2.0
1850,Cesia Sáenz Oficial,1,2245540,2245540.0,5.0,5,5.0
1851,Ch0pper,2,797817,398908.5,6.0,20,10.0
1852,Chabo,3,499595,166531.66666666666,4.333333333333333,13,4.333333333333333
1853,Chad Chad,3,3672250,1224083.3333333333,6.333333333333333,36,12.0
1854,Chad's Fab,1,447901,447901.0,6.0,6,6.0
1855,Chael Sonnen,11,5681218,516474.36363636365,6.090909090909091,109,9.909090909090908
1856,Chain Bear,3,1082673,360891.0,5.333333333333333,19,6.333333333333333
1857,ChainsmokersVEVO,2,8258513,4129256.5,5.0,15,7.5
1858,Chakuza,1,45125,45125.0,2.0,2,2.0
1859,ChallengeKing,1,391466,391466.0,6.0,11,11.0
1860,Champions League on CBS Sports,45,52707588,1171279.7333333334,4.866666666666666,238,5.288888888888889
1861,Chance Dubinick,1,1045466,1045466.0,10.0,10,10.0
1862,Chance The Rapper,3,3343016,1114338.6666666667,5.333333333333333,22,7.333333333333333
1863,Channel 3000 / News 3 Now,1,125844,125844.0,3.0,3,3.0
1864,Channel 4,12,13026658,1085554.8333333333,6.166666666666667,88,7.333333333333333
1865,Channel 4 Comedy,1,281151,281151.0,6.0,6,6.0
1866,Channel 4 News,18,27380086,1521115.888888889,6.611111111111111,152,8.444444444444445
1867,Channel 4 Sport,11,5511575,501052.2727272727,6.636363636363637,73,6.636363636363637
1868,Channel Awesome,2,480734,240367.0,5.0,10,5.0
1869,Channel Super Fun,2,973382,486691.0,6.0,27,13.5
1870,Channelnutpig,2,2247259,1123629.5,6.5,26,13.0
1871,Chaos Club,1,2465659,2465659.0,1.0,1,1.0
1872,Chaosflo44,36,3740852,103912.55555555556,3.7777777777777777,139,3.861111111111111
1873,Charles & Alyssa Forever,3,981396,327132.0,5.333333333333333,16,5.333333333333333
1874,Charles Leclerc,1,4316516,4316516.0,6.0,12,12.0
1875,Charles Peralo,1,616308,616308.0,3.0,3,3.0
1876,CharlesBerthoud,1,504895,504895.0,3.0,3,3.0
1877,Charli XCX,3,3681941,1227313.6666666667,6.0,32,10.666666666666666
1878,Charlie Berens,7,26757897,3822556.714285714,5.857142857142857,63,9.0
1879,Charlie Collison,1,40741,40741.0,5.0,5,5.0
1880,Charlie Davis,1,547192,547192.0,4.0,4,4.0
1881,Charlie Puth,8,97013056,12126632.0,7.0,112,14.0
1882,Charlie Rocket Jabaley,1,5126096,5126096.0,6.0,6,6.0
1883,CharlieOliverBates,1,8810628,8810628.0,7.0,21,21.0
1884,CharlieSloth,11,3920513,356410.2727272727,5.2727272727272725,59,5.363636363636363
1885,Charlotte Dobre,3,1829132,609710.6666666666,5.333333333333333,28,9.333333333333334
1886,Charlotte Letitia Crosby,2,749014,374507.0,6.5,13,6.5
1887,Charlotte Weise,1,45500,45500.0,3.0,3,3.0
1888,Charlton Athletic Football Club,1,151477,151477.0,7.0,7,7.0
1889,Charly Jordan,2,1985783,992891.5,6.0,16,8.0
1890,Chary,2,1142062,571031.0,4.5,10,5.0
1891,Chase Hudson,4,15427409,3856852.25,9.25,81,20.25
1892,ChaseTheBro,1,370784,370784.0,4.0,4,4.0
1893,Chaseroony,1,480935,480935.0,4.0,4,4.0
1894,Chaunhi Nguyen,1,175706,175706.0,5.0,5,5.0
1895,Cheasy,5,764962,152992.4,3.6,18,3.6
1896,Checkpoint,7,10271179,1467311.2857142857,4.714285714285714,44,6.285714285714286
1897,Cheeky Boyos,5,41943349,8388669.8,4.6,33,6.6
1898,Cheese Craft,1,1570382,1570382.0,6.0,13,13.0
1899,Cheeseaholic,3,957284,319094.6666666667,5.0,15,5.0
1900,Cheesy Hfj,2,416437,208218.5,4.5,9,4.5
1901,Cheetos,1,1576154,1576154.0,5.0,8,8.0
1902,Chef Roy,2,8156348,4078174.0,5.5,16,8.0
1903,ChefJusticeHunter,2,947806,473903.0,4.0,8,4.0
1904,Chefkoch,1,75938,75938.0,6.0,6,6.0
1905,Chefstrobel,2,193226,96613.0,5.0,10,5.0
1906,Chelsea Football Club,43,58586307,1362472.2558139535,4.976744186046512,279,6.488372093023256
1907,Cherry Pie Man,1,2096684,2096684.0,8.0,17,17.0
1908,Cheru,1,290270,290270.0,5.0,5,5.0
1909,Chess.com,5,1554827,310965.4,3.8,22,4.4
1910,Chester Zoo,1,51034,51034.0,4.0,4,4.0
1911,Chev B.,1,3047129,3047129.0,4.0,4,4.0
1912,Chevrolet,8,14305197,1788149.625,4.5,42,5.25
1913,Chevy Dude Shorts,1,1607856,1607856.0,2.0,4,4.0
1914,Chewkz,11,44210526,4019138.727272727,5.545454545454546,118,10.727272727272727
1915,Chezame,1,180745,180745.0,4.0,4,4.0
1916,Chi With A C,2,85370,42685.0,4.5,9,4.5
1917,Chibo,3,458649,152883.0,3.6666666666666665,16,5.333333333333333
1918,ChicOnTheCheap,1,161996,161996.0,7.0,7,7.0
1919,Chica,2,925527,462763.5,4.5,13,6.5
1920,Chicago Bears,1,112953,112953.0,6.0,6,6.0
1921,Chicago Cubs,1,206232,206232.0,5.0,5,5.0
1922,Chicago Official,1,398257,398257.0,4.0,4,4.0
1923,Chicagorusty,1,300964,300964.0,4.0,4,4.0
1924,Chicken Connoisseur,9,3264849,362761.0,5.111111111111111,46,5.111111111111111
1925,Chickenator Shorts,2,783848,391924.0,4.0,8,4.0
1926,Chill How to Draw,2,4448982,2224491.0,6.0,21,10.5
1927,Chilli Vanilli,1,85312,85312.0,4.0,4,4.0
1928,ChilliJonCarne,2,84454,42227.0,5.0,10,5.0
1929,Chilly,4,1988264,497066.0,5.0,24,6.0
1930,Chimaru,1,2412390,2412390.0,2.0,2,2.0
1931,ChimbalaHD,2,3457209,1728604.5,4.5,9,4.5
1932,Chimperator Channel,3,363586,121195.33333333333,4.666666666666667,14,4.666666666666667
1933,China Mac TV,1,638795,638795.0,5.0,5,5.0
1934,China-Gadgets.de,6,361146,60191.0,3.8333333333333335,23,3.8333333333333335
1935,Chinese Cooking Demystified,1,128401,128401.0,4.0,4,4.0
1936,Chino's Animated,1,2050294,2050294.0,6.0,6,6.0
1937,Chinu Meenu,1,1701473,1701473.0,6.0,6,6.0
1938,Chipflake,4,2495456,623864.0,4.5,26,6.5
1939,Chipotle Mexican Grill,1,2083781,2083781.0,5.0,5,5.0
1940,Chiptubeofficial,1,701827,701827.0,7.0,7,7.0
1941,Chiptuner,1,1066028,1066028.0,5.0,14,14.0
1942,Chizeled,3,863817,287939.0,5.0,20,6.666666666666667
1943,Chloe Burrows,4,632180,158045.0,5.5,22,5.5
1944,Chloe Ferry,1,160201,160201.0,2.0,3,3.0
1945,Chloe Morello,1,804912,804912.0,7.0,12,12.0
1946,Chloe Rose Art,2,1161694,580847.0,6.5,19,9.5
1947,Chloe Ting,8,14562867,1820358.375,6.75,101,12.625
1948,Chloe x Halle,3,2186247,728749.0,4.0,12,4.0
1949,ChloeBaileyVEVO,5,25106675,5021335.0,7.2,71,14.2
1950,ChloexHalleVEVO,2,5080922,2540461.0,8.5,27,13.5
1951,Chlöe,1,1081748,1081748.0,4.0,4,4.0
1952,Choc,1,258868,258868.0,4.0,4,4.0
1953,Choctopus,3,1118755,372918.3333333333,3.6666666666666665,11,3.6666666666666665
1954,Chopin Institute,1,1242140,1242140.0,4.0,4,4.0
1955,Chris & Ian,1,496674,496674.0,5.0,10,10.0
1956,Chris Abroad,3,1906533,635511.0,4.666666666666667,25,8.333333333333334
1957,Chris Brown,3,4980341,1660113.6666666667,5.666666666666667,39,13.0
1958,Chris Bumstead,2,2269120,1134560.0,6.5,16,8.0
1959,Chris D'Elia,1,1124238,1124238.0,2.0,2,2.0
1960,Chris Dixon,7,4159927,594275.2857142857,6.142857142857143,43,6.142857142857143
1961,Chris Hallbeck,3,3526599,1175533.0,4.666666666666667,25,8.333333333333334
1962,Chris Klemens,3,951548,317182.6666666667,5.0,15,5.0
1963,Chris Lebron,1,6007814,6007814.0,5.0,5,5.0
1964,Chris Lebron - Topic,1,1725577,1725577.0,4.0,4,4.0
1965,Chris Lobanzo Official,1,301710,301710.0,6.0,11,11.0
1966,Chris Ramsay,3,11607458,3869152.6666666665,7.0,27,9.0
1967,Chris Smoove,3,2984468,994822.6666666666,5.333333333333333,19,6.333333333333333
1968,Chris Staples,2,11307694,5653847.0,5.0,14,7.0
1969,Chris Stapleton,1,754391,754391.0,4.0,4,4.0
1970,Chris Stuckmann,30,20590348,686344.9333333333,6.033333333333333,273,9.1
1971,ChrisBrownVEVO,9,42395305,4710589.444444444,6.777777777777778,142,15.777777777777779
1972,ChrisFix,26,29786337,1145628.3461538462,5.730769230769231,229,8.807692307692308
1973,ChrisJediVEVO,3,23049627,7683209.0,6.333333333333333,19,6.333333333333333
1974,ChrisMD,33,57566674,1744444.6666666667,6.878787878787879,346,10.484848484848484
1975,ChrisMD Shorts,2,867489,433744.5,4.5,9,4.5
1976,ChrisShwafer,1,1302236,1302236.0,6.0,10,10.0
1977,ChrisStapletonVEVO,2,1044898,522449.0,6.0,12,6.0
1978,Chrissi,9,1470030,163336.66666666666,3.7777777777777777,35,3.888888888888889
1979,Chrissie,1,84629,84629.0,3.0,3,3.0
1980,Christian Dior,2,13266986,6633493.0,4.5,9,4.5
1981,Christian Eckerlin,11,2291746,208340.54545454544,5.181818181818182,57,5.181818181818182
1982,Christian Nodal - Topic,1,4123554,4123554.0,6.0,6,6.0
1983,Christian Tye,2,4300382,2150191.0,5.0,21,10.5
1984,Christian Wedoy,2,4478337,2239168.5,5.0,21,10.5
1985,ChristianNodalVEVO,9,87321385,9702376.111111112,5.777777777777778,52,5.777777777777778
1986,Christina Kayy,1,331851,331851.0,4.0,4,4.0
1987,Christine Jewellers,4,8032451,2008112.75,3.75,18,4.5
1988,Christocream,1,259371,259371.0,5.0,5,5.0
1989,Christoph Kollmer,1,53106,53106.0,4.0,4,4.0
1990,Christopher Sturniolo,1,195882,195882.0,4.0,4,4.0
1991,Christy Carlson Romano,1,1299414,1299414.0,5.0,5,5.0
1992,Chrisundalicia Comedy,2,1254755,627377.5,5.5,11,5.5
1993,Chubbyemu,2,1246993,623496.5,7.0,14,7.0
1994,Chuckie Online,1,78391,78391.0,3.0,3,3.0
1995,Chunkz,15,16032818,1068854.5333333334,6.2,110,7.333333333333333
1996,Chxwy,1,718519,718519.0,5.0,5,5.0
1997,ChyTheGreatest,1,190993,190993.0,5.0,5,5.0
1998,Ciara,1,1506206,1506206.0,6.0,9,9.0
1999,CiaraVEVO,2,3228068,1614034.0,6.0,17,8.5
2000,Ciarán Carlin,4,527099,131774.75,4.75,19,4.75
2001,Cigar Talk,2,626535,313267.5,5.0,14,7.0
2002,Cilvanis,3,1804468,601489.3333333334,4.666666666666667,14,4.666666666666667
2003,Cimorelli,6,3530133,588355.5,4.833333333333333,56,9.333333333333334
2004,Cindy Chen Designs,1,3052220,3052220.0,6.0,6,6.0
2005,Cindy Jane,2,132500,66250.0,4.5,9,4.5
2006,Cinema Strikes Back,14,1094174,78155.28571428571,3.5,49,3.5
2007,Cinema Summary,8,29310103,3663762.875,6.0,69,8.625
2008,Cinema Therapy,3,1971784,657261.3333333334,6.666666666666667,36,12.0
2009,CinemaBlend,3,1645234,548411.3333333334,5.333333333333333,29,9.666666666666666
2010,CinemaSins,20,15506590,775329.5,5.95,196,9.8
2011,CinemaWins,16,7571179,473198.6875,5.5,129,8.0625
2012,Cinemassacre,8,6421557,802694.625,5.25,69,8.625
2013,Cioc Music,1,1969363,1969363.0,4.0,4,4.0
2014,Cipri Popescu,1,686049,686049.0,5.0,5,5.0
2015,Circle All Access,1,56447,56447.0,3.0,3,3.0
2016,Circle K,1,2254108,2254108.0,5.0,5,5.0
2017,CircleToonsHD,20,22941233,1147061.65,5.3,158,7.9
2018,Citroën,1,37409,37409.0,4.0,4,4.0
2019,"City of Bellingham, Washington",1,212582,212582.0,5.0,5,5.0
2020,City of Sydney,1,324195,324195.0,5.0,5,5.0
2021,CityGirlsVEVO,5,16668074,3333614.8,7.0,57,11.4
2022,CityNews,1,189574,189574.0,4.0,4,4.0
2023,Cj Dachamp,9,10171326,1130147.3333333333,5.777777777777778,68,7.555555555555555
2024,ClAnSy,1,346450,346450.0,2.0,2,2.0
2025,Claire Saffitz x Dessert Person,6,5704568,950761.3333333334,6.5,49,8.166666666666666
2026,Clara Dao,1,15165974,15165974.0,6.0,6,6.0
2027,Clare & Ali,1,422825,422825.0,7.0,12,12.0
2028,Clare Siobhán,1,176968,176968.0,6.0,6,6.0
2029,ClarenceNYC TV,3,817249,272416.3333333333,5.0,15,5.0
2030,Clash Bashing!!,2,1028372,514186.0,5.0,26,13.0
2031,Clash Royale,36,138915506,3858764.0555555555,6.027777777777778,466,12.944444444444445
2032,Clash Royale Esports,1,931668,931668.0,5.0,5,5.0
2033,Clash Universe,4,16270567,4067641.75,6.25,42,10.5
2034,Clash of Clans,61,434620403,7124924.639344262,6.016393442622951,880,14.426229508196721
2035,ClashGames - Brawl Stars,10,2199519,219951.9,4.1,45,4.5
2036,Classcloown Shorts,3,1008931,336310.3333333333,5.0,15,5.0
2037,Clavish,2,903008,451504.0,6.5,13,6.5
2038,Clay,1,16050319,16050319.0,5.0,5,5.0
2039,ClayClaim,1,1773652,1773652.0,4.0,8,8.0
2040,Clayton Bush,1,373972,373972.0,5.0,13,13.0
2041,Clean Bandit,1,2508761,2508761.0,5.0,8,8.0
2042,Cleanse Beam,1,731054,731054.0,5.0,5,5.0
2043,Clearview Driving,1,113479,113479.0,6.0,6,6.0
2044,Cleetus McFarland,4,4926359,1231589.75,4.75,29,7.25
2045,Cleetus2 McFarland,19,6097459,320918.8947368421,4.894736842105263,94,4.947368421052632
2046,Clemson Tigers,1,745016,745016.0,6.0,6,6.0
2047,Cleopatra Stratan,1,1138096,1138096.0,4.0,4,4.0
2048,Clever,1,1318736,1318736.0,8.0,16,16.0
2049,Clevver News,6,3151179,525196.5,5.333333333333333,44,7.333333333333333
2050,Clevver Style,3,5146078,1715359.3333333333,5.333333333333333,27,9.0
2051,Click On Detroit | Local 4 | WDIV,9,4016822,446313.55555555556,5.0,45,5.0
2052,ClickForTaz,22,6120945,278224.7727272727,5.2272727272727275,124,5.636363636363637
2053,ClickView,1,187867,187867.0,5.0,5,5.0
2054,Cliff The Story Guy,1,198671,198671.0,5.0,5,5.0
2055,Climate Town,2,1116099,558049.5,5.0,10,5.0
2056,ClintonKaneVEVO,1,1582994,1582994.0,7.0,13,13.0
2057,ClipMyHorse.TV,1,227328,227328.0,5.0,5,5.0
2058,CliveNBAParody,1,188567,188567.0,6.0,6,6.0
2059,Clix,2,902333,451166.5,4.5,17,8.5
2060,Clixoom Science & Future,10,987359,98735.9,4.1,44,4.4
2061,Closer,1,402685,402685.0,5.0,5,5.0
2062,Cloud9,1,417521,417521.0,5.0,11,11.0
2063,Cloud9 League of Legends,4,900053,225013.25,4.5,38,9.5
2064,Cloutom,1,1895054,1895054.0,9.0,16,16.0
2065,ClownPierce,7,3691472,527353.1428571428,6.142857142857143,66,9.428571428571429
2066,Club América,6,1918499,319749.8333333333,5.0,30,5.0
2067,Club Shay Shay,1,970355,970355.0,6.0,11,11.0
2068,Club Sounds,2,165732,82866.0,3.0,6,3.0
2069,ClubFaceUk,2,1116813,558406.5,5.5,19,9.5
2070,Clueso,8,1734743,216842.875,4.875,39,4.875
2071,ClutchPoints,2,846440,423220.0,3.5,7,3.5
2072,Coach Bennet,1,113294,113294.0,4.0,5,5.0
2073,Coach Jeremy,1,1659107,1659107.0,5.0,5,5.0
2074,Coach Stef,5,406279,81255.8,4.6,27,5.4
2075,Coachella,3,8138419,2712806.3333333335,7.333333333333333,33,11.0
2076,Coaster Studios,1,84111,84111.0,4.0,4,4.0
2077,Coca-Cola,1,548172,548172.0,5.0,6,6.0
2078,Coco Quinn,1,1669364,1669364.0,6.0,9,9.0
2079,Coco's World,1,97047,97047.0,6.0,6,6.0
2080,CocoSassy,1,386595,386595.0,4.0,4,4.0
2081,Cocoa Butter,3,2403571,801190.3333333334,5.333333333333333,16,5.333333333333333
2082,CodeNamePizza,2,807091,403545.5,6.0,19,9.5
2083,Codfish - Boots n' cats!,1,379960,379960.0,4.0,4,4.0
2084,Cody & Ko,17,11981802,704811.8823529412,5.352941176470588,127,7.470588235294118
2085,Cody Ko,17,23012152,1353656.0,5.588235294117647,149,8.764705882352942
2086,CodyCantEatThis,3,3858914,1286304.6666666667,4.666666666666667,20,6.666666666666667
2087,Coffee Stain,1,195770,195770.0,2.0,2,2.0
2088,Coffee Stain Studios,2,407248,203624.0,4.0,8,4.0
2089,CoffeeMeow ASMR,1,35463293,35463293.0,7.0,11,11.0
2090,Coffeezilla,3,2552076,850692.0,3.6666666666666665,13,4.333333333333333
2091,Coi Leray,2,2879632,1439816.0,6.0,18,9.0
2092,CoiLerayVEVO,3,10144717,3381572.3333333335,5.666666666666667,39,13.0
2093,CoinCheck TV,1,31876,31876.0,2.0,2,2.0
2094,Colaps,1,4614963,4614963.0,5.0,5,5.0
2095,Colby Eubanks,1,2727957,2727957.0,9.0,14,14.0
2096,Colby Schnacky,1,558158,558158.0,5.0,5,5.0
2097,Cold Ones,15,19162599,1277506.6,6.066666666666666,185,12.333333333333334
2098,ColdFusion,5,5562727,1112545.4,6.2,58,11.6
2099,Coldplay,20,160529746,8026487.3,5.65,235,11.75
2100,Coldplay - Topic,1,2871057,2871057.0,3.0,3,3.0
2101,Coldside,4,2456656,614164.0,4.75,24,6.0
2102,Coldside Games,1,469144,469144.0,5.0,5,5.0
2103,Cole Black,3,2702993,900997.6666666666,6.0,18,6.0
